UPSTREAM_FEED_ID,SHELF,MNEMONIC,EXTENSION,CSA_ID,VALUE_DATE,ENTITYAGROUP_TRADE_REF,DOD_ENTITYAGROUP_TRADE_REF,OPS_FILE_NUMBER,CE_MARGIN_AGREEMENT_ID,ENTITYAGROUP_ENTITY_NAME,ENTITYAGROUP_ENTITY_ACCOUNT,CLIENT_TRADE_REF,CLIENT_ENTITY_NAME,CLIENT_ACCOUNT,PRODUCT_NAME,TRADE_DATE,MATURITY_DATE,EFFECTIVE_DATE,STRATEGY_CODE,PAY_SIDE_NOTIONAL_CCY_CODE,PAY_SIDE_NOTIONAL,RECEIVE_SIDE_NOTIONAL_CCY_CODE,RECEIVE_SIDE_NOTIONAL,NOTIONAL_CCY_CODE,NOTIONAL,PV_VALUE_DATE,PV_CCY_CODE,PV,PV_USD,PREVIOUS_VALUE_DATE_PV,PV_AMOUNT_DIFFERENCE,PV_PERCENT_DIFFERENCE,INDEPENDENT_AMOUNT_CCY_CODE,INDEPENDENT_AMOUNT,STRIKE_RATE,STRIKE_PRICE_CCY_CODE,INTEREST_RATE,PAY_SIDE_ACCRUAL_RATE,RECEIVE_SIDE_ACCRUAL_RATE,UNDERLYER_ID,UNDERLYER_DESCRIPTION,ENTITYAGROUP_POSITION,PUT_CALL,PRODUCT_PROCESSOR_NAME,PRODUCT_PROCESSOR_ID,MIRROR_TRANSACTION_ID,STRATEGY_NAME,STRATEGY_CONTACT,LOCATION,SENIOR_CONTACT,STRUCTURE_TRADE_REF,SWAPSWIRE_ID,NOTIONAL_CCY_CODE2,NOTIONAL2,Start Date,End Date,UOM,Phys Fin,Commodity Product Name        ,Delivery Location,APAR,Fixed Price,Leg1 Annual Nominal,Leg2 Annual Nominal,Leg1 Fixed Float Ind,Leg2 Fixed Float Ind,Basic Amount Value USD,Trader Id,Trader,Sales Person,Confirmation Status,CPIdentifier,USI,ENTITYALegalEntityIdentifier,CPLegalEntityIdentifier,UniqueProductIdentifier,SourceSystemTradeID,SpotPrice,TerminationFee,TerminationFeeDate,CPNameSourceSystem,CPShortNameSourceSystem       ,CurrentNotional,CurrentNotionalCurrency,OriginalAggregatedQty,ExternalMatchID,GroupTradeID,PremiumAmount,PremiumDate,InitialNotional,InitialNotionalCurrency,TradedSpread,InitialPrice,Regulator,USPersonFlag,USIPrefix,UTI,UTIPrefix,NumberOfContracts,PTH FLAG
,,,,BA-00001,,A-800786,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/18/2007,07/01/2024,01/22/2007,,,,,,GBP,13000000,09/27/2018,GBP,-701766.6008,-898261.249,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800787,,,,EntityA,,,EntityB,,Cross Currency - Swap,03/31/2009,03/02/2026,04/02/2009,,,,,,AUD,97000000,09/27/2018,AUD,-14161389.49,-10337814.33,,,,,,,,,,,,,Receiver,,,,,,,,,,,USD,70810000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800788,,,,EntityA,,,EntityB,,FX - Swap,11/16/2006,06/05/2028,11/20/2006,,,,,,SEK,42000000,09/27/2018,SEK,5916687.372,650835.6109,,,,,,0.4,,,,,,,,,,,,,,,,,,CHF,4620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800789,,,,EntityA,,,EntityB,,Cross Currency - Swap,08/26/2014,10/09/2019,08/28/2014,,,,,,AUD,28000000,09/27/2018,AUD,-2182145.287,-1592966.06,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,187320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800790,,,,EntityA,,,EntityB,,Interest Rate - Swap,06/08/2009,03/01/2019,06/10/2009,,,,,,CAD,96000000,09/27/2018,CAD,-10035220.66,-7727119.909,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,96000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800791,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/04/2008,01/16/2023,04/08/2008,,,,,,CAD,77000000,09/27/2018,CAD,9396398.058,7235226.505,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,77000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800792,,,,EntityA,,,EntityB,,FX - Swap,07/09/2012,12/29/2027,07/11/2012,,,,,,EUR,49000000,09/27/2018,EUR,-4500383.243,-5220444.562,,,,,,0.77,,,,,,EIB,,,,,,,,,,,,GBP,44590000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800793,,,,EntityA,,,EntityB,,Interest Rate - Swaption,12/27/2010,06/17/2024,12/29/2010,,,,,,DKK,5000000,09/27/2018,DKK,134183.6407,21469.38251,,,,,,,,,,,,,Payer,Call,,,,,,,,,,DKK,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800794,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/17/2014,12/14/2023,11/19/2014,,,,,,CAD,27000000,09/27/2018,CAD,-2159280.474,-1662645.965,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,27000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800795,,,,EntityA,,,EntityB,,Cross Currency - Swap,11/21/2016,12/14/2029,11/23/2016,,,,,,JPY,100000000,09/27/2018,JPY,5260724.6,47346.5214,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,7500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800796,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,06/18/2013,08/19/2024,06/20/2013,,,,,,USD,27000000,09/27/2018,USD,151810.1607,151810.1607,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,USD,27000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800797,,,,EntityA,,,EntityB,,FX - Swap,06/08/2009,07/13/2021,06/10/2009,,,,,,AUD,74000000,09/27/2018,AUD,-10008459.44,-7306175.388,,,,,,0.176,,,,,,,,,,,,,,,,,,SEK,495060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800798,,,,EntityA,,,EntityB,,Interest Rate - Swap,06/21/2012,12/02/2024,06/25/2012,,,,,,EUR,38000000,09/27/2018,EUR,-2844502.548,-3299622.956,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,38000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800799,,,,EntityA,,,EntityB,,FX - Swap,07/17/2017,07/28/2022,07/19/2017,,,,,,AUD,26000000,09/27/2018,AUD,1156438.66,844200.2217,,,,,,0.342,,,,,,,,,,,,,,,,,,USD,18980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800800,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,02/16/2006,07/18/2030,02/20/2006,,,,,,GBP,98000000,09/27/2018,GBP,9547830.361,12221222.86,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,98000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800801,,,,EntityA,,,EntityB,,FX - Swap,06/20/2016,12/01/2025,06/22/2016,,,,,,NOK,65000000,09/27/2018,NOK,3090758.75,370891.05,,,,,,0.072,,,,,,,,,,,,,,,,,,AUD,10400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800802,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/22/2008,05/20/2030,12/24/2008,,,,,,JPY,48000000,09/27/2018,JPY,-3817942.364,-34361.48128,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,48000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800803,,,,EntityA,,,EntityB,,Interest Rate - Swap,09/15/2008,11/26/2018,09/17/2008,,,,,,DKK,50000000,09/27/2018,DKK,1145501.474,183280.2358,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800804,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,03/13/2018,01/12/2029,03/15/2018,,,,,,AUD,80000000,09/27/2018,AUD,11629079.52,8489228.046,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800805,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/23/2015,07/11/2022,09/25/2015,,,,,,NOK,81000000,09/27/2018,NOK,-9002814.606,-1080337.753,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,NOK,81000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800806,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/07/2013,11/04/2022,01/09/2013,,,,,,NOK,16000000,09/27/2018,NOK,302126.476,36255.17713,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,2560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800807,,,,EntityA,,,EntityB,,FX - Swap,08/05/2015,03/16/2022,08/07/2015,,,,,,AUD,63000000,09/27/2018,AUD,7968704.125,5817154.011,,,,,,0.37,,,,,,,,,,,,,,,,,,SEK,421470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800808,,,,EntityA,,,EntityB,,FX - Swap,02/25/2013,03/18/2019,02/27/2013,,,,,,AUD,42000000,09/27/2018,AUD,4644841.706,3390734.445,,,,,,0.28,,,,,,,,,,,,,,,,,,USD,30660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800809,,,,EntityA,,,EntityB,,FX - Swap,02/11/2008,01/14/2027,02/13/2008,,,,,,NOK,4000000,09/27/2018,NOK,-356673.3241,-42800.79889,,,,,,0.104,,,,,,,,,,,,,,,,,,AUD,640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800810,,,,EntityA,,,EntityB,,Interest Rate - Swaption,02/23/2012,05/11/2028,02/27/2012,,,,,,CHF,87000000,09/27/2018,CHF,-5410384.802,-5518592.498,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,CHF,87000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800811,,,,EntityA,,,EntityB,,FX - Swap,01/26/2009,05/02/2019,01/28/2009,,,,,,USD,45000000,09/27/2018,USD,-6748874.059,-6748874.059,,,,,,0.776,,,,,,LIB,,,,,,,,,,,,EUR,38700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800812,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/27/2010,11/25/2025,10/29/2010,,,,,,CHF,88000000,09/27/2018,CHF,-4988782.203,-5088557.847,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,CHF,88000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800813,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,05/11/2015,10/04/2028,05/13/2015,,,,,,SEK,32000000,09/27/2018,SEK,2608139.847,286895.3831,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,32000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800814,,,,EntityA,,,EntityB,,Cross Currency - Swap,12/26/2014,08/04/2028,12/30/2014,,,,,,NOK,96000000,09/27/2018,NOK,-10533214.43,-1263985.731,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,15360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800815,,,,EntityA,,,EntityB,,Interest Rate - Swaption,11/09/2012,12/11/2028,11/13/2012,,,,,,DKK,10000000,09/27/2018,DKK,-1134.817858,-181.5708574,,,,,,,,,,,,,Payer,Call,,,,,,,,,,DKK,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800816,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/11/2013,06/17/2019,11/13/2013,,,,,,JPY,65000000,09/27/2018,JPY,-2106096.84,-18954.87156,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,65000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800817,,,,EntityA,,,EntityB,,FX - Swap,03/19/2014,11/28/2028,03/21/2014,,,,,,NOK,20000000,09/27/2018,NOK,-659810.1651,-79177.21982,,,,,,0.232,,,,,,,,,,,,,,,,,,AUD,3200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800818,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/17/2010,08/29/2019,05/19/2010,,,,,,SEK,67000000,09/27/2018,SEK,-2192021.297,-241122.3426,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,67000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800819,,,,EntityA,,,EntityB,,Interest Rate - Swap,07/24/2008,03/28/2024,07/28/2008,,,,,,DKK,39000000,09/27/2018,DKK,-4282902.019,-685264.3231,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,39000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800820,,,,EntityA,,,EntityB,,FX - Swap,02/09/2012,07/20/2022,02/13/2012,,,,,,EUR,70000000,09/27/2018,EUR,-6734882.15,-7812463.294,,,,,,0.458,,,,,,EIB,,,,,,,,,,,,GBP,63700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800821,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/29/2006,12/14/2027,01/02/2007,,,,,,CHF,94000000,09/27/2018,CHF,-5972599.966,-6092051.965,,,,,,,,,,,,,Receiver,,,,,,,,,,,CHF,94000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800822,,,,EntityA,,,EntityB,,FX - Swap,07/30/2018,08/13/2029,08/01/2018,,,,,,JPY,6000000,09/27/2018,JPY,769567.1049,6926.103944,,,,,,0.476,,,,,,,,,,,,,,,,,,NOK,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800823,,,,EntityA,,,EntityB,,Interest Rate - Swap,07/22/2015,10/18/2030,07/24/2015,,,,,,JPY,85000000,09/27/2018,JPY,1602351.64,14421.16476,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,85000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800824,,,,EntityA,,,EntityB,,FX - Swap,03/08/2012,01/31/2020,03/12/2012,,,,,,DKK,81000000,09/27/2018,DKK,-7305371.684,-1168859.469,,,,,,0.134,,,,,,,,,,,,,,,,,,CAD,16200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800825,,,,EntityA,,,EntityB,,Cross Currency - Swap,11/23/2015,06/20/2028,11/25/2015,,,,,,SEK,28000000,09/27/2018,SEK,-4130863.113,-454394.9425,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,3080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800826,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/12/2014,11/04/2021,05/14/2014,,,,,,EUR,50000000,09/27/2018,EUR,-2851693.153,-3307964.058,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800827,,,,EntityA,,,EntityB,,Interest Rate - Swap,03/10/2014,06/01/2027,03/12/2014,,,,,,EUR,13000000,09/27/2018,EUR,-1092137.423,-1266879.411,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800828,,,,EntityA,,,EntityB,,FX - Swap,01/26/2015,10/23/2028,01/28/2015,,,,,,DKK,84000000,09/27/2018,DKK,-7443615.496,-1190978.479,,,,,,0.182,,,,,,,,,,,,,,,,,,CAD,16800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800829,,,,EntityA,,,EntityB,,Cross Currency - Swap,08/19/2010,07/24/2028,08/23/2010,,,,,,NOK,18000000,09/27/2018,NOK,1262498.952,151499.8742,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,2880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800830,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/30/2015,01/25/2027,12/02/2015,,,,,,NOK,97000000,09/27/2018,NOK,-7772260.938,-932671.3126,,,,,,,,,,,,,Payer,,,,,,,,,,,NOK,97000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800831,,,,EntityA,,,EntityB,,Interest Rate - Swap,06/03/2013,04/13/2021,06/05/2013,,,,,,EUR,26000000,09/27/2018,EUR,-2839560.782,-3293890.507,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,26000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800832,,,,EntityA,,,EntityB,,Interest Rate - Swap,11/09/2012,02/24/2020,11/13/2012,,,,,,CHF,9000000,09/27/2018,CHF,-1172808.367,-1196264.534,,,,,,,,,,,,,Receiver,,,,,,,,,,,CHF,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800833,,,,EntityA,,,EntityB,,Cross Currency - Swap,06/27/2008,09/23/2019,07/01/2008,,,,,,CHF,64000000,09/27/2018,CHF,454907.6073,464005.7595,,,,,,,,,,,,,Payer,,,,,,,,,,,JPY,7240320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800834,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,05/24/2010,09/16/2019,05/26/2010,,,,,,DKK,72000000,09/27/2018,DKK,-3834900.996,-613584.1593,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,72000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800835,,,,EntityA,,,EntityB,,Interest Rate - Swaption,06/25/2007,05/06/2021,06/27/2007,,,,,,GBP,77000000,09/27/2018,GBP,-10390714.4,-13300114.43,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,GBP,77000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800836,,,,EntityA,,,EntityB,,FX - Swap,10/12/2006,12/27/2023,10/16/2006,,,,,,CHF,19000000,09/27/2018,CHF,-795910.1827,-811828.3864,,,,,,0.398,,,,,,,,,,,,,,,,,,JPY,2149470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800837,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/23/2010,03/18/2019,09/27/2010,,,,,,JPY,81000000,09/27/2018,JPY,9937741.756,89439.67581,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,JPY,81000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800838,,,,EntityA,,,EntityB,,Interest Rate - Swap,06/10/2009,04/18/2029,06/12/2009,,,,,,CHF,71000000,09/27/2018,CHF,8540600.365,8711412.372,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,71000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800839,,,,EntityA,,,EntityB,,Cross Currency - Swap,03/23/2006,08/18/2020,03/27/2006,,,,,,GBP,50000000,09/27/2018,GBP,653787.6355,836848.1734,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,412000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800840,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/25/2006,10/04/2021,05/29/2006,,,,,,NOK,44000000,09/27/2018,NOK,-2657783.197,-318933.9836,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,44000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800841,,,,EntityA,,,EntityB,,FX - Swap,02/03/2014,09/06/2030,02/05/2014,,,,,,USD,60000000,09/27/2018,USD,-6824423.908,-6824423.908,,,,,,0.306,,,,,,LIB,,,,,,,,,,,,EUR,51600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800842,,,,EntityA,,,EntityB,,Cross Currency - Swap,12/21/2012,12/09/2026,12/25/2012,,,,,,GBP,43000000,09/27/2018,GBP,-1036015.39,-1326099.699,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,354320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800843,,,,EntityA,,,EntityB,,FX - Swap,11/26/2007,10/21/2024,11/28/2007,,,,,,NOK,8000000,09/27/2018,NOK,-676981.5067,-81237.7808,,,,,,0.83,,,,,,,,,,,,,,,,,,AUD,1280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800844,,,,EntityA,,,EntityB,,Cross Currency - Swap,04/20/2016,06/20/2022,04/22/2016,,,,,,SEK,46000000,09/27/2018,SEK,-4388353.042,-482718.8347,,,,,,,,,,,,,Receiver,,,,,,,,,,,CHF,5060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800845,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/01/2007,09/30/2020,10/03/2007,,,,,,EUR,52000000,09/27/2018,EUR,-708972.7564,-822408.3974,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,52000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800846,,,,EntityA,,,EntityB,,Cross Currency - Swap,05/13/2013,07/17/2028,05/15/2013,,,,,,AUD,80000000,09/27/2018,AUD,3530758.058,2577453.382,,,,,,,,,,,,,Payer,,,,,,,,,,,USD,58400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800847,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/11/2010,09/12/2030,10/13/2010,,,,,,AUD,51000000,09/27/2018,AUD,-1500277.15,-1095202.319,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,51000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800848,,,,EntityA,,,EntityB,,Interest Rate - Swap,11/16/2006,04/20/2026,11/20/2006,,,,,,NOK,56000000,09/27/2018,NOK,-4940189.351,-592822.7221,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,56000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800849,,,,EntityA,,,EntityB,,Cross Currency - Swap,03/31/2008,03/27/2023,04/02/2008,,,,,,JPY,65000000,09/27/2018,JPY,6728734.052,60558.60647,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,4875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800850,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/21/2016,02/04/2021,12/23/2016,,,,,,USD,5000000,09/27/2018,USD,553612.9274,553612.9274,,,,,,,,,,,,LIB,Receiver,,,,,,,,,,,USD,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800851,,,,EntityA,,,EntityB,,Cross Currency - Swap,08/31/2011,11/17/2025,09/02/2011,,,,,,DKK,32000000,09/27/2018,DKK,-4247084.208,-679533.4733,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,6400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800852,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/14/2014,07/09/2021,07/16/2014,,,,,,EUR,72000000,09/27/2018,EUR,-9837883.954,-11411945.39,,,,,,,,,,,,EIB,Receiver,Put,,,,,,,,,,EUR,72000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800853,,,,EntityA,,,EntityB,,Cross Currency - Swap,04/08/2016,11/27/2023,04/12/2016,,,,,,JPY,95000000,09/27/2018,JPY,-9421069.131,-84789.62218,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,7125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800854,,,,EntityA,,,EntityB,,FX - Swap,10/22/2012,10/17/2024,10/24/2012,,,,,,USD,4000000,09/27/2018,USD,260418.8572,260418.8572,,,,,,0.262,,,,,,LIB,,,,,,,,,,,,EUR,3440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800855,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/13/2009,10/14/2027,04/15/2009,,,,,,USD,49000000,09/27/2018,USD,1209084.224,1209084.224,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,USD,49000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
